mpx	1129155
kodk	31235
csta	1834032
anac	1829558
crd-a	25475
ctmx	1501989
igic	1794338
pmgm	1837607
oyst	1720725
evlo	1694665
prvb	1695357
mrns	1267813
lca	1844642
vstm	1526119
noa	1368519
dzsi	1101680
pmf	1140392
oia	835333
sdac	1837248
pyr	1743344
incr	1857030
nsr	813639
axgn	805928
tcmd	1027838
clls	1627281
myj	884216
cyt	1662244
eypt	1314102
nakd	1707919
itegy	1579597
ssaa	1830547
pbt	319654
chpm	1785041
bgfv	1156388
untc	798949
hbmd	1390162
care	1829576
gdlc	1729997
nrp	1171486
olma	1750284
aggr	1842329
hmco	1829042
sb	1434754
lnd	1499849
autl	1730463
dhca	1838163
tnk	1419945
kopn	771266
fof	1375340
aehr	1040470
fsrx	1834336
ello	946394
gbli	1494904
esm	1841420
peo	216851
mcr	851170
cvlg	928658
htpa	1828817
krnl	1832950
flmn	1703785
wprt	1370416
ncz	1227857
btnb	1831236
altu	1822366
evi	65312
pfl	1244183
asg	786035
fll	891482
btcm	1517496
clsk	827876
gwrs	1434728
cgen	1119774
tsib	1832737
ftsi	1529463
cova	1837160
gan	1799332
gpac	1831979
chaa	1838293
mnmd	1813814
bny	1137390
fpi	1591670
aeri	1337553
aciu	1651625
anpcy	1620678
eglx	1854233
pcq	1140411
cnd	1824301
ctra	858470
bkt	832327
sttk	1680367
tg	850429
aud	1067837
erc	1227073
adag	1818838
stly	797465
mlr	924822
kbal	55772
alt	1326190
enob	1527728
crtx	1662774
pfis	1056943
selb	1453687
ellky	1437194
blua	1831006
amyt	1783010
glad	1143513
civb	944745
ttsh	1552800
natr	275053
acv	1636289
eot	1454741
osbc	357173
glo	1350869
edd	1388141
itic	720858
ejfa	1839434
ssti	1351636
scpl	1760717
mpb	879635
kiii	1826059
vtgn	1411685
jgh	1615905
cste	1504379
tufn	1757399
dbo	1383058
cncn	1191334
dhbc	1838176
gnus	1355848
ardc	1515324
ins	320340
arrw	1835972
fwac	1847874
srlp	1525287
best	1709505
klaq	1823323
adn	1744494
stks	1399520
xbit	1626878
tzps	1823481
clrm	1831937
dnz	1830374
cvm	725363
krt	1758021
cnty	911147
pasg	1787297
tinv	1820144
cem	1488775
cue	1645460
smmf	811808
xxii	1347858
gamc	1841125
sor	91847
ptsi	798287
sy	1758530
lcaa	1841024
cato	18255
sd	1349436
aurc	1835856
bnft	1576169
wpca	1836075
alpp	1606698
ccac	1794621
fmao	792966
kinz	1820875
cpsr	1805087
frst	1325670
actd	1842279
ivan	1819142
howl	1785530
hbcp	1436425
zyxi	846475
adex	1830029
iii	1371489
fpvd	1518720
jrs	1158289
tmkr	1821606
cptk	1827899
ftcv	1829328
hccc	1822935
dsx	1318885
disa	1838831
avnw	1377789
hyi	1497186
atvc	1831874
akts	1584754
ader	1822912
mdh	1823143
alto	778164
brt	14846
pow	1829427
vtiq	1823884
vacc	1828185
epwr	1825720
eac	1832765
fmiv	1842916
swet	1828914
nvsa	1838433
clvs	1466301
axti	1051627
dhhc	1830188
rlmd	1553643
iiii	1829889
atto	1606457
bgh	1521404
dxlg	813298
camp	730255
tei	909112
repx	1001614
idba	1824036
nl	72162
utmd	706698
xpoa	1821742
cvt	1827075
piai	1819175
dpls	866439
gtyh	1682325
wia	1254370
zom	1684144
lsea	1721386
cbnk	1419536
pcyo	276720
infu	1337013
eols	1570562
tci	733590
atro	8063
ht	1063344
surg	1392694
rlgt	1171155
cto	23795
kplt	1785424
cinr	1575051
pvbc	1778784
btbt	1710350
advv	1698519
fnlc	765207
vpv	895528
mqt	887394
kmf	1500096
th	1712189
rdus	1428522
silc	916793
brbs	842717
puck	1836100
bned	1634117
mci	275694
mue	1071899
mvt	897269
ipvf	1839610
pcb	1423869
myc	882152
lcut	874396
psf	1498612
vlgea	103595
ghl	1282977
ryam	1597672
kio	1515940
kldi	1752474
eskyf	1010559
powl	80420
gsaq	1823707
sgc	95574
gtii	356590
hlah	1826814
tti	844965
sar	1377936
cffe	1839530
fei	1556336
vpcc	1841408
curi	1776909
lgvn	1721484
cru	1825497
next	1612720
gpp	1635650
epzm	1571498
fssi	1822862
clas	1826855
ipva	1839608
vpcb	1840792
mic	1845290
em	1834253
mpaa	918251
ngvc	1547459
ocn	873860
lptv	1643988
kalv	1348911
oily	1367408
stre	1838361
rain	1724979
ff	1337298
alpn	1626199
hpx	1809353
msb	65172
vrna	1657312
mtac	1826667
rclf	1833498
amam	1836056
lokm	1841585
cogt	1622229
tekk	1822027
oacb	1820931
dbvt	1613780
lndc	1005286
renn	1509223
gdp	943861
tyg	1268533
tk	911971
bgt	1287480
true	1327318
asaq	1819510
whf	1552198
egan	1066194
hrzn	1487428
mon	1828325
hcii	1823033
sctc	1577445
fct	1282850
cdr	761648
thtx	1512717
opt	1815620
nvec	724910
pck	1170300
nbh	1178839
ueps	1041514
ithx	1828852
vtru	1805012
macq	1838672
lovv	1605780
tgan	1715768
phd	1305767
spxx	1338561
cnf	1733868
bkn	894242
ssss	1509470
pcsb	1691337
axdx	727207
stem	1758766
npv	897421
orrcf	1390352
zepp	1720446
nbn	811831
pbfs	1769663
vsta	1792829
rcs	916183
amsc	880807
kmda	1567529
nuo	878200
gcbc	1070524
dyns	1854270
cps	1320461
nrac	1831964
svfb	1837238
dbdr	1823144
lcap	1802450
evm	1177161
cybe	768411
znte	1823652
ltmaq	1047716
dhx	1393883
mcbc	1053584
cfv	1828049
seovf	1491434
lhaa	1841948
gf	858706
bkcc	1326003
rcel	1762303
supv	1517399
sv	1822966
ajx	1614806
fuv	1558583
acev	1813658
scvx	1794717
levl	1412707
mta	1722606
akus	1722271
akic	1826574
soi	1697500
taca	1826991
ois	1121484
cas	1822309
aspc	1836547
kaii	1825962
hmtv	1567345
mile	1819035
mfm	801961
nca	818851
cnlhn	23426
blts	1827328
bdsi	1103021
biot	1825413
boas	1838544
twn	804123
mgu	1326390
arbg	1823826
itq	1805508
dbl	1525201
shac	1820160
fvt	1824434
gnac	1832250
noac	1824888
cia	24090
hlg	1596964
vii	1826011
strs	885508
ldha	1842373
velo	1832371
zwrk	1828438
ptic	1821075
paqc	1830531
plpc	80035
fora	1829280
uroy	1711570
tmac	1835236
flme	1831481
ampi	1835636
srra	1290149
ostr	1834226
qmco	709283
mav	1258943
bbw	1113809
fldm	1162194
iif	916618
mhi	1223026
nwpx	1001385
nat	1000177
frsg	1842883
mrln	1260968
afcg	1822523
solo	1637736
clnn	1822791
cspr	1598674
cdak	1659352
aenz	1572621
qtnt	1596946
cplp	1392326
tgrf	1551286
cix	1049606
lotz	1759008
iacc	1844579
tsi	809559
fdbc	1098151
grin	1725293
mec	1766368
kulr	1662684
sjt	319655
nml	1562051
fthm	1753162
gwgh	1522690
hqi	1140102
meip	1262104
emo	1517518
afaq	1841661
ziop	1107421
blpg	1416697
pipp	1822835
twoa	1843988
hcaq	1833769
nbtx	1760854
jce	1385763
fzt	1839824
mulg	1629665
kair	1824171
picc	1835800
pfsw	1095315
mixt	1576914
eqha	1826729
sqz	1604477
sbt	1680379
fsii	1822711
glha	1841734
vra	1495320
cdxc	1386570
pht	1166258
inse	1615063
cvcy	1127371
lvra	1841383
yq	1821468
petz	1684425
cveo	1590584
orrf	826154
ftf	1233087
fvcb	1675644
dmb	1565381
vtn	883265
frgi	1534992
trca	1840353
smsi	948708
bgr	1306550
alco	3545
vel	1692376
niobf	1512228
nxp	883618
sund	1171838
clow	1619227
pke	76267
hbio	1123494
wilc	1030997
gdo	1472341
wimi	1770088
asxc	876378
yi	1738906
mtt	1454021
chn	845379
lmnr	1342423
plm	866028
unty	920427
envi	1822691
hoft	1077688
sft	1762322
isle	1837997
vntr	1705682
bcbp	1228454
scd	1270131
nuw	1450445
oca	1827669
ston	1753886
mhld	1412100
pfhd	1630856
luna	1239819
scor	1158172
nrim	1163370
acnb	715579
dwin	1812360
fst	1815737
sbow	351817
pdlb	1703489
aout	1808997
gte	1273441
nr	71829
kmph	1434647
kndi	1316517
dlca	1831928
bgsx	1838666
rvp	946563
vhaq	1823857
ghac	1806156
nrxp	1719406
rcky	895456
lgi	1278211
ngl	1504461
fccy	1141807
bite	1831270
uti	1261654
cntb	1835268
fen	1284940
evf	1070732
athn	1840292
emf	809708
frtg	1602813
codx	1692415
nhhs	1503707
fins	1745059
dhy	1061353
aft	1502573
sppi	831547
vrca	1660334
pkoh	76282
frw	1825739
qfta	1830795
opa	1843121
rchg	1817786
glre	1385613
crzn	1844635
igi	1462586
lxu	60714
pavm	1624326
otlk	1649989
tcac	1801602
lcnb	1074902
swkh	1089907
cbay	1042074
mepw	1627452
pkbk	1315399
fbio	1429260
rekr	1697851
foa	1828937
mgta	1690585
hbp	1093082
bwfg	1505732
atcx	1751143
zeus	917470
pzc	1181504
eod	1386067
srsa	1821682
aplt	1697532
axu	1364128
ictsf	1010134
smmt	1599298
kavl	1762239
scaq	1821812
nmtr	1551986
nvve	1836875
mymd	1321834
rrgb	1171759
esq	1531031
xoma	791908
ibex	1720420
fbiz	1521951
etnb	1785173
fund	825202
scm	1551901
hgen	1293310
gpja	41091
catn	1632275
insi	30125
pstl	1759774
eex	1579214
gnft	1757064
npce	1528287
nen	746514
evg	1287498
nsrpf	1536674
clim	1835713
nro	1261166
samg	1549966
nsrcf	1302084
nhs	1487610
actg	934549
tbnk	1447051
usx	923571
infi	1113148
poetf	1437424
mrmd	1522767
myfw	1327607
bwmn	1847590
etx	1563696
czfs	739421
pcom	1204413
sbtx	1671858
fixx	1661998
mrcc	1512931
ngc	1843249
obelf	1334388
sbii	1842729
lhdx	1652724
emkr	808326
cvgi	1290900
goed	1810140
cslt	1433714
qd	1692705
pana	1828989
voxx	807707
dms	1725134
shbi	1035092
flc	1245648
pxlw	1040161
clpt	1285550
nath	69733
ckpt	1651407
acbm	1622996
atos	1488039
jfu	1619544
hrow	1360214
ihit	1682811
crdf	1213037
mxf	65433
tsbk	1046050
maqc	1844419
urg	1375205
bsl	1486298
ebet	1829966
ivh	1568292
evbn	842518
aeac	1827392
grx	1391437
dbb	1383084
jco	1686142
nsl	1093428
fron	1842223
trit	1819876
tcfc	855874
mpa	891038
odc	74046
lega	1834628
isba	842517
xair	1641631
hiti	1847409
drrx	1082038
hzn	1637655
rbtk	1594204
crnt	1119769
surf	1718108
enx	1177162
vbf	5094
bmea	1840439
ags	1593548
onds	1646188
aif	1526697
ovid	1636651
syrs	1556263
ehi	1228509
mogo	1602842
ide	1417802
emp	66901
jof	859796
lkco	1487839
fif	1513789
bhr	1574085
prof	1628808
tvac	1820566
athx	1368148
vtnr	890447
dhf	1057861
ggt	921671
atlo	1132651
nksh	796534
drio	1533998
suns	1508171
brpm	1839360
harp	1708493
cmls	1058623
apen	1251769
efl	1701167
sldb	1707502
dakt	915779
vwtr	830122
acst	1444192
lnfa	1823575
nc	789933
gapa	1839121
dsac	1823466
dlhc	785557
wlfc	1018164
fxe	1328598
vtaq	1822145
pmvc	1807765
weys	106532
immp	1506184
mtnb	1582554
og	1829949
lqda	1819576
mfin	1000209
gcac	1498233
gp	1584547
vmd	1729149
ctic	891293
aqst	1398733
fdeu	1646109
nmg	1649752
wism	1756640
mrbk	1750735
tmq	1543418
ctxr	1506251
enj	71508
ppta	1526243
cvly	806279
ksi	1843351
inka	1826671
nwfl	1013272
hyb	825345
inb	1395057
wndw	1071840
ncmi	1377630
iea	1652362
tffp	1733413
smid	924719
pgrw	1833213
insd	1697587
wneb	1157647
urgn	1668243
phic	1825724
kf	748691
nltx	1404644
esca	33488
phun	1665300
agfy	1800637
mg	1436126
ltrpa	1606745
invu	862651
chmg	763563
glop	1598655
ft	833040
lazy	1721741
cece	3197
fusn	1805890
ebon	1799290
prtk	1178711
quad	1481792
lrmr	1374690
imux	1280776
rmbi	1767837
sien	1551693
byrn	1354866
bttr	1471727
rei	1384195
yrd	1631761
btx	748592
awh	926617
cidm	1173204
fhai	1309251
kirk	1056285
bcml	1730984
smts	1705259
nanx	883107
frbk	834285
vhc	1082324
alya	1734520
pine	1786117
dnay	1850079
opp	1678130
fgbi	1408534
impl	1445499
fngr	1602409
btcs	1436229
hglb	1622148
hsaq	1814114
bsvn	1746129
plxp	1497504
pmts	1641614
mtem	1183765
lee	58361
pirs	1583648
ocx	1642380
thca	1773087
pim	830622
aty	1861233
linc	1286613
lbti	1384135
cofs	803164
pdsb	1472091
atxg	1650101
tsq	1499832
groy	1834026
niq	1564584
bwg	1504545
fnwb	1556727
pfd	868578
bdtx	1701541
aryd	1838821
nls	1078207
hbb	1709164
bta	1343793
expr	1483510
agle	1636282
trec	7039
gceh	748790
dla	1101396
mram	1438423
smti	714256
mist	1408443
alzn	1677077
bbxia	1814974
xgn	1274737
achl	1830749
ltrx	1114925
maps	1779474
teaf	1704299
hurc	315374
stal	1614556
srt	1031029
csse	1679063
essc	1760683
labp	1785345
ctso	1175151
abgi	1833764
oxsq	1259429
hsbi	943033
ataq	1841004
racb	1819724
gbcs	727346
mlp	63330
xspa	1410428
vabk	1572334
ifrx	1708688
cffi	913341
acrhf	1762359
freq	1703647
mesa	810332
msd	904112
blsa	1823200
bedu	1696355
ocax	1820175
dgl	1383055
mhh	1437226
cbh	1701809
vinc	1796129
gbox	1419275
eigr	1305253
wmpn	1828376
snse	1829802
tcrr	1750019
tga	736744
cwgl	1562151
hie	1519505
bgx	1504234
ear	1719395
naz	892992
essa	1382230
rgco	1069533
fncb	1035976
opbk	1722010
istr	1602658
mreo	1719714
edap	1041934
arl	1102238
tuem	878726
beem	1398805
cpss	889609
immr	1058811
imcc	1792030
iga	1332943
tela	1561921
pw	1532619
advm	1501756
crmd	1410098
mtrx	866273
dmf	839122
wrn	1364125
hlan	844959
mlac	1807594
mnsb	1693577
acp	1503290
zme	1838937
emx	1285786
dnif	1059213
cik	810766
piivx	1557265
eusg	1832505
glq	1316463
lptx	1509745
fmn	1199004
jhs	759866
bysi	1677940
aveo	1325879
inzy	1693011
mhf	830487
byfc	1001171
pwfl	1774170
sos	1346610
omeg	1832010
uihc	1401521
nak	1164771
imnm	1472012
vcka	1820190
empr	887396
flac	1828326
dogz	1707303
lyts	763532
leat	1456189
aptx	1674365
bolt	1641281
egy	894627
ljaq	1825437
rphm	1637715
gein	1683131
vrdn	1590750
xyf	1725033
belfa	729580
asps	1462418
vnrx	93314
nnbr	918541
dmo	1478102
ptrs	832090
fxy	1353613
pwod	716605
wea	1163792
jpt	1679033
rngr	1699039
clsd	1539029
rvsb	1041368
spok	1289945
flnt	1460329
shmp	1465470
obsv	1685316
cee	860489
ffmgf	1641229
snfca	318673
ger	1612875
ntg	1490286
genc	64472
ozsc	1679817
plbc	1168455
cmcm	1597835
gdnsf	1771706
celc	1603454
jhi	759828
kvhi	1007587
bwac	1821146
bset	10329
wve	1631574
icad	749660
cwco	928340
mcmj	1785592
aqb	1603978
frevs	36840
riv	1501072
seel	1017491
ltcn	1732406
mbio	1680048
lake	798081
atif	1755058
viao	1769116
nmmc	1819157
qipt	1540013
cdzi	727273
ebac	1841258
uoli	1081834
hwbk	893847
vmm	895658
iwbb	1648365
slgl	1684693
ntz	900391
gaia	1089872
uone	1041657
mcn	1289868
cxe	845606
pebk	1093672
nbst	1831978
adma	1368514
batl	1282648
cmpx	1738021
ctgo	1502377
ecf	793040
wrap	1702924
hdsn	925528
gsv	1321847
hofv	1708176
panl	1606909
xers	1867096
rdcm	1016838
inmb	1711754
ctr	1547341
pfo	882071
ffnw	1401564
usak	883945
hrtg	1598665
mbcn	836147
avro	1681087
nxtc	1661059
crecf	1478035
cban	711669
txmd	25743
algr	1720025
gldg	1538847
flxs	37472
bfin	1303942
calb	1752036
gmgi	1437925
drtt	1340476
xflt	1703079
eml	31107
viot	1742770
epm	1006655
gramf	1876945
gmda	1600847
lsac	1869365
enz	316253
smlp	1549922
mlyf	1801762
hysr	1481028
hyw	1785680
prtg	1095435
jagx	1585608
btcy	1630113
nny	818850
cydvf	1394039
ftco	1828377
sqns	1383395
mnp	894351
iti	350868
dbp	1383057
ung	1376227
glaq	1823383
evoj	1834342
jill	1687932
alid	1575295
avbh	1443575
fcco	932781
bene	1828735
czwi	1367859
sesn	1485003
hlxa	1821586
emyb	1449794
lfac	1851266
mven	894871
aneb	1815974
pshif	1538169
cbat	1117171
mpv	831655
asur	884144
elek	1518487
prog	1580063
brez	1817640
ortx	1748907
heq	1496749
wstg	945983
mbtc	1837344
opnt	1385508
scyx	1178253
tast	809248
rell	355948
pai	75398
apcx	1070050
bsbk	1787414
rocr	1839412
sdsya	1163609
esea	1341170
ebmt	1478454
atnx	1300699
nbev	1579823
oncr	1671818
ata	1825254
kwac	1823086
grrb	1126961
agd	1362481
jsd	1509253
usdp	1610682
ater	1757715
aaoi	1158114
osg	75208
tmrc	1445942
thm	1134115
sj	1753673
sga	886136
sal	1060219
nmt	897419
banx	1578987
vect	1836379
lmst	1358356
maca	1835416
ovly	1431567
cpkf	847538
gvxxf	1490596
twin	100378
ih	1814423
nkg	1177219
gne	1528356
tern	1831363
clnh	1479681
gau	1377757
tlmd	1791091
fstr	352825
rmi	1746967
espr	1434868
bcv	9521
cfms	1305773
ofs	1487918
hmlp	1603016
lchd	1715433
strt	933034
cwbhf	1750155
ctg	23111
sach	1682220
adra	1823584
fraf	723646
sfe	86115
anvs	1477845
ueec	1096938
fnrn	1114927
bgsf	1474903
pbpb	1195734
ovbc	894671
ksm	846596
unb	706863
inod	903651
pbyi	1401667
whg	1165002
ship	1448397
smwpy	1455634
seav	1763660
dcf	1627854
mgf	811922
mdxl	1601280
virx	1061027
chra	1730346
macu	1805795
clpr	1649096
svra	1160308
tjbh	1499785
stsa	1692830
fkys	737875
iin	88790
erh	1279014
galt	1133416
cfbk	1070680
chmi	1571776
jyac	1824119
atnm	1388320
rfm	1790177
amao	1843656
sbi	882300
fsbw	1530249
bkep	1392091
mnov	1226616
sbfg	767405
lark	1141688
ggz	1585855
zyne	1621443
ctrm	1720161
tnp	1166663
arc	1305168
fcap	1070296
ofed	1501078
fcrd	1464963
mlss	855683
ubfo	1137547
ibio	1420720
gfed	1046203
otra	1821318
ngs	1084991
gwso	1430300
qoeg	1439237
ds	1175483
lybc	816332
plg	1095052
cmcl	766011
spe	897802
tnxp	1430306
krmd	704440
tggi	1891791
bbig	1717556
crkm	1700357
lvtx	1840748
nim	890119
eucr	1822929
rndb	1667161
iaf	779336
xnet	1510593
nunz	886093
cgo	1285650
pnrg	56868
dvd	1017673
cmu	809844
apto	882361
phil	704172
lmao	1831868
vmac	1810491
nxtd	1566826
fpl	1589420
kfs	1072627
ihd	1496292
asys	720500
cbfv	1605301
wrri	1637197
lomlf	1509397
aprn	1701114
hnw	1388126
oiim	1095348
ncty	1296774
scph	1604950
rvi	1735184
synl	95953
epsn	1726126
ampe	1411906
ghm	716314
sybx	1527599
axr	6207
qnbc	750558
mn	1524223
gstx	1497649
pfmt	1550695
gcv	845611
life	1339970
jfin	1743102
eq	1746466
gnss	924383
pni	1170311
swz	813623
zdge	1667313
tkls	1429393
ntic	875582
mbii	1441693
vgi	1528811
trtk	1560905
ardx	1437402
usio	1088034
bcli	1137883
func	763907
gdl	1378701
clgn	1631487
vblt	1603207
onct	1260990
wmc	1465885
tyme	1537917
rdhl	1553846
nvgi	1500122
tmpm	1823524
earn	1560672
prov	1010470
armp	921114
pcm	908187
kldo	1751299
bway	1505065
dyai	1213809
ptn	911216
bbq	1021270
dbtx	1656536
aku	1776197
enbp	1437479
efsi	880641
goro	1160791
ayla	1797336
oeg	1108967
uexcf	1289028
rmbl	1596961
adoc	1824884
abti	1442999
bdsx	1439725
jg	1737339
nobh	72205
opof	740971
yj	1759614
rbkb	1751783
ddlx	1643194
lxeh	1814067
mntx	1302028
cntg	1757097
uavs	8504
ncna	1709626
litb	1523836
intt	1036262
hexo	1690947
rayt	1539778
lbps	1830162
ljpc	920465
erlff	1271554
otic	1493566
imbi	870826
cncg	1005101
dex	1396167
pflc	1093728
tllyf	1689382
fosyf	1336835
casi	895051
leju	1596856
exd	1480999
bctx	1610820
ades	1515156
ae	2178
mlvf	1550603
wter	1532390
srl	16859
jeq	866095
enlv	1596812
hmnf	921183
srts	1494891
vihd	1676580
bcel	1532346
nexi	1538210
gmtx	1816736
pgp	1318025
isdr	843006
brcn	1158399
nh	1566469
very	1575434
mict	854800
jls	1472215
aaic	1209028
lsf	1650696
hqda	1304730
sgni	1023198
aubn	750574
usws	1670349
bfi	1723580
ytra	1516899
phas	1169245
smed	898770
pfx	1490349
wbqnl	1785494
acu	2098
tzoo	1133311
msac	1836517
usas	1286973
bmtx	1725872
qrhc	1442236
acr	1332551
cwbc	1051343
prph	868278
issc	836690
nmrd	1602078
ircp	1128173
sfbc	1541119
farm	34563
bblg	1419554
frsx	1691221
bksc	1007273
vygr	1640266
airg	1272842
smm	1534293
arec	1590715
trvn	1429560
nuvr	71557
asc	1577437
hloc	1568693
otrk	1136174
tccr	1108645
pypd	1611842
gsit	1126741
pcyg	50471
ipa	1715925
nmi	830271
fat	1705012
resn	1579910
gfasy	1389207
intg	69422
blrx	1498403
mmnff	1776932
jemd	1708261
bkgm	1527383
caba	1759138
rdi	716634
culp	723603
gtch	1471781
fvam	1823465
cosg	1706509
elmd	1488917
itrg	1722387
stim	1227636
lfmd	948320
hil	1287808
tlis	1584751
reemf	1419806
edf	1501103
bivi	1580149
orn	1402829
cnce	1367920
fenc	1211583
csbr	771856
brid	14177
ela	701719
hrbr	899394
szc	1506488
glu	1282957
ampy	1533924
cmtv	718413
gnt	1438893
sup	95552
fxnc	719402
crawa	47307
vnce	1579157
mchx	1224133
uboh	1087456
oesx	1409375
atnf	1690080
mmlp	1176334
hwin	1632081
neon	87050
qli	1779578
htoo	1819794
kuke	1809158
agfs	1592016
dlng	1578453
csbb	880417
pbip	1578776
vcif	1517767
liqt	1307579
sfdl	818677
tour	1597095
move	1734750
sncr	1131554
dbe	1383062
ugro	1706524
afbi	1823406
crvs	1626971
cmct	908311
grtx	1563577
ivac	1001902
pgz	1557523
koss	56701
lbph	1832168
pcti	1057083
cxdo	1075736
eaco	784539
srax	1538217
mark	1368365
elvt	1651094
mpvdf	1004530
trx	1173643
dtf	879535
htbx	1476963
enmpy	1630511
fam	1302624
eton	1710340
qubt	1758009
airrf	1476573
fstx	1566373
cizn	1075706
afib	1522860
geos	1001115
nxc	885732
lsyn	1667489
cfrx	1478069
srev	1310114
eyen	1682639
rpmt	1437283
ccel	862692
sls	1390478
fonr	355019
hlyk	1680139
vero	1409269
kxin	1713539
most	1113513
cev	1074692
sotk	806172
nref	1786248
sanw	1477246
cdor	929545
axla	1633070
orph	1764791
bfgx	1741257
augx	1769804
siox	1636050
bfra	1712641
optt	1378140
dit	928465
nymx	1018735
ubcp	731653
idn	1040896
lfvn	849146
iae	1385632
pnf	1140410
kzia	1075880
wtrh	1653247
somc	703699
nisn	1603993
bhse	1759186
nrt	72633
anix	715446
mvo	1371782
eman	1046995
admp	887247
tact	1017303
stcn	914712
lpcn	1535955
spi	1210618
lft	1547546
aqms	1621832
ulbi	875657
paic	1810560
inlb	1500123
bkrrf	1699906
wfcf	1360565
ecrp	1696898
alot	8146
hyre	1713832
ldsn	1737193
fmbm	740806
clvr	1819615
hepa	1583771
rfl	1713863
sunw	1172631
extn	1635881
sppp	1539190
ccm	1472072
gdrzf	1072725
ocg	1776067
dune	1817232
cxh	847411
mdna	1807983
asmb	1426800
vlt	846671
vtvt	1641489
fve	1159281
gpl	1300050
nbse	1173281
glv	1288795
bchg	1732409
pmhg	1586454
sprb	1683553
optn	1494650
irix	1006045
tlsa	1723069
nick	1000045
feim	39020
milc	1358656
dare	1401914
crcw	1688126
lsbk	1341318
utgn	832480
slgg	1621672
sgtx	1821323
itrm	1659323
verb	1566610
lub	16099
mitc	1828098
fgovf	1064052
kala	1479419
nms	1607997
bq	1815021
gsmg	1738758
ap	6176
tpz	1408201
agmh	1705402
esgc	1532981
erdcf	1398972
crbp	1595097
tusk	1679268
ddf	896923
dtea	1627606
clxt	1705843
pdex	788920
oogi	1160798
izea	1495231
imv	1734768
gmbl	1451448
ped	1141197
wkey	1738699
apt	884269
ffbw	1787384
ubx	1463361
jroof	1602380
gbnh	1735948
mrkr	1094038
lizi	1783407
rrts	1440024
asln	1722926
caas	1157762
omws	1676852
fet	1401257
abvc	1173313
dyfn	1794287
pesi	891532
vbfc	1290476
mays	54187
asrt	1808665
gass	1328919
cptp	202947
bsgm	1530766
srga	1760173
aphe	855787
watt	1575793
cfcx	1489803
bgi	1179821
cphc	1672909
coda	1334325
vivk	1450704
necb	1847398
juvf	714712
iroq	1514743
gmgt	1816906
dxyn	29332
pcf	810943
glxz	13156
ltrn	1763950
id	1698113
prt	1724009
tmdi	840551
kblb	1413119
flgc	1790169
eea	791718
ivc	742112
logc	1664106
naii	787253
oncy	1129928
asm	316888
moxc	1864055
mfd	1276469
sobr	1425627
shwz	1622879
lqmt	1141240
pei	77281
emcf	858800
oss	1394056
agtc	1273636
pkkw	1657642
artx	916529
aunff	1507713
lmb	1606163
glyc	1253689
wlms	1136294
cih	1749797
hnna	1145255
gsvrf	865400
acy	1036848
mtbc	1582982
obci	350737
iqst	1527702
ettx	1724344
pfbx	770460
fpocf	1177439
evax	1828253
voc	1505413
ttoo	1492674
pbhc	1609065
jhaa	1753217
huiz	1778982
cthr	1015155
angn	1601485
inpx	1529113
bpt	850033
nbw	1178840
aeye	1362190
nyc	1595527
pays	1496443
neti	1587264
wwr	839470
stcb	1539850
pcsa	1533743
pltyf	1433309
snd	1529628
lway	814586
rgs	716643
ftft	1066923
msgm	1821175
frln	1810031
gecc	1675033
hook	1760542
orgs	1460602
cga	857949
eqos	1790515
edsa	1540159
nhtc	912061
slng	1043186
jrsh	1696558
smhi	1690334
ptbs	925173
edi	1551040
hall	819913
ncra	1756180
cnig	1582244
cmt	1026655
aese	1708341
gnrs	1790665
capr	1133869
bcac	1814140
ncsm	1692427
emma	822370
turn	893739
ug	101295
lov	1705338
tara	1359931
wmllf	1077640
occi	1716951
seac	1019671
ppbt	1614744
elys	1080319
mtex	1056358
cmmb	1534248
avco	1630212
salm	1050606
vtsi	1085243
glto	1800315
aame	8177
boxl	1624512
arat	1566243
evgn	1574565
wcrs	1363958
entx	1638097
mfon	1447380
foxw	1829999
fury	1514597
gtbp	109657
mgyr	1337068
nuze	1527613
lmpx	1731727
rcmt	700841
igny	1834645
ktel	845819
hsti	1365388
asgi	1793855
uryl	1652842
psix	1137091
icmb	1578348
ltdh	93205
rskia	84112
lci	57725
tsrmf	1431922
awre	1015739
rfil	740664
crws	25895
apre	1781983
snwv	1417663
usap	931584
rgt	1514490
vcf	907573
vgz	783324
intz	736012
fusb	717806
dmac	1401040
omex	798528
azyo	1708527
ycbd	1644903
jmm	838131
ucl	1775898
ganx	1819411
botj	1275101
gnpx	1595248
sieb	65596
pvl	1520048
cmpi	1651431
ovtz	1107280
tess	927355
bmbn	804563
educ	31667
cycn	1755237
cocp	1412486
lngb	1602706
asti	1350102
airt	353184
achv	949858
brfh	1487197
fmo	1305197
znog	1131312
cdtx	1610618
hty	1396502
link	828146
feo	1363438
lnsr	1320350
mmmb	1520358
ppsi	1449792
acrx	1427925
trrb	1498232
hfbl	1500375
scx	93676
cbkm	1006830
dfco	725394
mdwd	1593984
asrv	707605
hnrg	788965
clad	1501958
ktcc	719733
ghst	1121795
mugh	1746119
any	1591956
iccc	811641
kdozf	1318482
ogen	1174940
phx	315131
crt	881787
one	1722380
hdvy	1141788
ntip	1065078
drrsf	1421570
rcat	748268
nbo	1178841
eldn	1404281
mrzm	1413754
gtec	1735041
vfl	895574
neph	1196298
cen	1576340
rcar	1016708
basa	1448705
szsmf	1548536
knwn	1074828
psti	1158780
cpix	1087294
osmt	1739426
fust	1636051
